userid,twitterid
28293782,['yeahkitty']
16618296,['d_njioe7']
305172936,['FredDebray']
1707494708,['leehydr']
2199976718,['androbackman']
363629495,['jedidiahxwife']
65219237,['lautang8']
16288983,['yeahcondor']
38667747,['TheSexxxTweets']
407898285,['TechPoliticist']
1447666153,['kojishikokuhon']
4566153013,['sodifferents']
112101526,['abdelxlandalex']
255242365,['PvrksTV']
46544931,['stainright']
2384663480,['playlistroyalty']
63535314,['levinxgood']
535889020,['mumofick']
11448652,['SithFishing']
272118519,['lily__mann']
19639625,['marketingrin']
1311202902,['xRubiiiX']
4319230095,['Ybzhxvgs']
2718897816,['noproblem_4u']
2989619897,['tigrecsgo']
4650602114,['torchtattoos']
2689222861,['jthjiumfs']
422403967,['ReiCervantes']
111394541,['yourbeals']
16442847,['Listerpress']
87388265,['todaysunnys']
2843551842,['FactETC']
406209803,['anakimakieru']
3699791545,['pokmuigy']
505231278,['gijinzenchiro']
1247225640,['S4INTS_PRO']
53022020,['sergentxgner']
204805477,['semleke386']
4738676714,['toughestfun']
82585402,['colettamk7yx']
22096652,['TheIdealTrader']
22178858,['mywptipscom']
1455277165,['panakosubenko']
158101810,['ingaibragimova1']
537627632,['moapkrmy']
14098159,['acct21k']
2419608048,['goyardwallet']
64812015,['TheUnifidTribe']
73788801,['nycdickers']
117075288,['sold1011x2']
73475444,['Jboca_GG']
34404817,['tweetzonamug']
32693999,['TayherSensei']
69056815,['derrickmcnabbx']
379976236,['iambamidel']
202271785,['keyshearth']
4752742142,['futuretopic']
3076628132,['AQ_SAU']
44913237,['CloutRadarMag']
18356928,['timidarkk']
2904624572,['5G_Security']
36515195,['CHUNLll']
4333780041,['curranandhong']
2991378328,['sk5424513']
320037757,['acc02k']
22035620,['LibertyLionNews']
18493048,['krakayn']
91577027,['Official_GLX']
40752137,['d_njoe004']
395838882,['fgs4nxh']
3007945062,['FOLLOWTRICK_18K']
4649474953,['fine_mu']
32451317,['kissillc']
125695937,['badgaljanis']
375811268,['rbl_esports']
921246151,['mauricerowleyx']
602615139,['quotesforalI']
624540267,['d_njoe9']
179063012,['hansonmunrox']
66105801,['vSavagex']
2996885875,['ctcc507']
327987443,['pannakotta_oc']
43237708,['RealRWM']
915453925599232000,['joncmafe']
3357417580,['imanikissi']
1455281432,['norimonobuni']
190058371,['beerxcutes']
247760832,['bitcoinbaby47']
53963679,['c9llum']
87521624,['overGame_RaM']
593611523,['d_njoe']
75666249,['escortadsVIPs']
73529742,['MalCaptainArrgg']
902442525905920000,['vision1015class']
36144465,['GelonadeBlunts']
96840526,['TheSportsGuyYT']
32701028,['gonewildvids']
376361892,['zharondalar']
18144998,['syedsajidalirgc']
1109204197,['RIcoJJ20']
485316109,['BasementORG']
33062574,['burfordams']
1469324707,['punhanpain']
2482350301,['IYASHI_Y']
46735228,['Hollings__']
1450515979,['modokomamochin']
72408281,['d_njoe26']
290185459,['imalbrto']
188403017,['sold1011']
48607934,['comeforthsonn']
18379329,['clgiancarlo']
599404044,['vyhe1960']
129995319,['sold1011x3']
60480241,['avitravul']
141413774,['TheLinkRegions']
585419329,['ridej1973']
231521520,['beertastx']
122368257,['sold1011x4']
286569607,['iLoLFN']
73207668,['BumbleBlock']
18750950,['francescaisart']
1114645321072640000,['Valerie49414067']
3970427595,['shtimsrry']
953468081870848000,['Nhzbshdgj']
3049950709,['uddkkrr']
1889876240,['d_njoe5']
593619298,['Xemyg']
3348959375,['Epikue10']
359896894,['supersix57']
3013116090,['TGAFAGFSVXG']
1570932529,['ALBRTO4u']
2715586658,['mydiffuser']
593590711,['zawu1985']
593618275,['povo1965_ben']
585401095,['deguc1981']
585382381,['quko1986']
585400538,['RobertNytu1976']
405139905,['marccoe1']
409798132,['paprikaboy']
96940297,['viralhustler']
3236777805,['SalseoSN_PS4']
31585622,['collinsmexy']
330239681,['Flomotiste']
27908113,['acc4k']
399253014,['flowerees']
82398055,['Omega3Days']
907691540,['cryjtal']
962078712,['s8ehun']
989404734283894784,['haiyan7687']
41861679,['sunnyysx']
2769236946,['portmikar']
942295151036088320,['Think_nice0']
1261148118,['cugarettes']
388973172,['yimeili2365']
174400418,['abij3ihontz']
1081495993516879872,['wnagzipei']
915962182327713792,['chengtiequan']
1097661701841973250,['Tim86131013']
2718120727,['Eysha1008']
1053613742854787072,['dpaokemrt']
146237367,['tollyhermonga']
1061901886150897664,['limuoapn6']
952207409325383680,['pakoeia_ol']
1331312911,['fabeuyeui']
308904506,['foworld']
1018396701265018881,['thenaturelover7']
920844100470915073,['waok10']
857758295855046656,['xiaoxiao1992053']
919877729515814912,['sxxwx123']
924758484972847104,['baofengxuestorm']
1139366413611614208,['awjugfdkjngfjg1']
14055289,['VazquexChristia']
1051804728147861505,['shalng']
3259386054,['RipleyNeenan94']
4706593434,['TangEmily2013']
54280312,['LillianDickensx']
290860114,['letusfo']
730618449081208832,['tmnauip']
1095129364235239424,['martinson9356']
266644257,['LS_adrenalinapr']
101535269,['VictoriaJames8x']
756278169133514752,['gurevaagnessa2']
3253804135,['aprilleos6dt']
264305068,['GFbvhsd']
71006974,['MeganJames66x']
1101091429613486087,['cole5759']
1088636542124404744,['moon520521']
346429547,['fraprebawo']
1125398304509124608,['HannConcha']
84757494,['zuimeijiaxiang']
2986510267,['Kiajnxhs']
927558335770931200,['Langzixx']
1133144619930267648,['tugce_okulu']
101422467,['tirrexwhalley']
1048795521391853569,['Kjxzncdsc']
108487120,['lancelotsqydw']
1054409705223675904,['BLSZF1']
1094718251182026758,['keomuongtai4385']
1056471632192004102,['hrrman7']
930399388387622913,['cullyyvma']
2330357416,['adelbertwas']
928689731151454208,['dmaurioe']
1058805733943316481,['officials2020']
920309032543338496,['TheHill9867']
867560496,['anopecon']
814483528347852801,['Amercian_Elves']
2686561028,['nikkiwysock6eo']
1058549691816857601,['omega29101998']
298665968,['brileydaqrv4']
28156670,['burkemcntn4']
1003216386154381312,['itsdeepvibes']
1089870509460852741,['animals__planet']
1069924897,['raminaply96']
946898004442726400,['irodnman1']
159607524,['oin824c1']
1133234317499424769,['Tommy09611249']
70875329,['nataliyaon81']
1022636123003215872,['JohnnieBottoml']
542923266,['catricepizz']
89549297,['MaryRandall35x']
756260597310820353,['daniilgolubev3']
1022723772837593088,['v70496358']
2201445775,['DotEseneo']
207326294,['zhouyeguan']
744045455621890048,['oureiuiopr1']
1320479826,['xxx10kacc']
1141518779735666688,['hehua01165565']
1134519568989413376,['JohannePrideaux']
1056247959631712257,['umikoldeb']
909287433153372160,['miyaathome']
1088817323627159554,['ECH9poFaMZajr2b']
65513676,['mxaslka616']
2185960706,['lye6uolsh']
701989759162327041,['kamarkant16']
1101104112979070976,['VickiUn97966993']
1389474708,['Latesummer1919']
1094814018319970304,['cat125cute']
1093381268064980993,['ashjiendra']
4919300775,['e90827']
2428420819,['struebrry']
916244616629846016,['yueyingqingxi12']
1261250516,['ursjennies']
1132144284117848064,['Lily98189360']
224399030,['KatherineParr40']
733394807385530368,['harman2030101']
879433285075582976,['kindamoodyy']
2656740272,['wisvki']
919468646291849217,['qiujixiang91728']
480709771,['RuthMiller916']
634392613,['beifeng1']
1136923183666253824,['zhanyushen']
1145575599420788737,['L1E26baWRQthNmH']
161929941,['QualityLister']
275167201,['etan_reddy']
192858920,['woiqncuzga']
983171327212187648,['hujinxin086']
103494199,['JoanPayne287']
1137796768941453312,['CovellDot']
75462037,['lethajksee']
1042761036451856384,['zhaoming8706201']
2401552109,['hyujinq']
480319219,['abslgpmhbj']
1079534185147117570,['futnyah']
4897692622,['jlbrwvhk']
1381607318,['kayleen_bird']
1218552811,['UglowIgor']
1045143990431956994,['linghuchong1233']
109273574,['GolloglyAlysha']
1060822585192005632,['ruomi2018']
1004628692134289409,['xiaoyan1171']
988381668875501568,['Hnzjhgdj']
347713021,['angusu36gkabina']
917422017065787392,['qianzhongzzz']
1247472037,['udhdghds']
919905193822601216,['diyruokuang']
1036067362565496835,['Pups9065']
15175597,['roonothijho']
633496564,['lorainnebbr']
49752571,['jessmintocart']
63845964,['kangmrinw']
1112150076535635968,['pemilikbaruu']
2174553470,['marselsrz3']
966588307294470144,['lucerosn55d']
1944006122,['akunjulan']
2902539145,['peterpavn']
958051315,['KonovalovMeneia']
1023829937394991105,['6JUlFiqIkktVZYv']
806001010959216644,['laieorjja']
944831015066963968,['tangyezi0']
1127045365121708038,['David85192892']
2434644955,['romangwsjbac']
1053421269658427392,['9sNEH1xYAACqNSo']
2918097959,['greantie']
4643704752,['Harryofnote']
3267717210,['childdejubi1975']
789110526089441281,['thegirlposses']
250660853,['PippaAlsop88']
1037339767518781442,['HSTuVWG5d103dkM']
931105282326872064,['itswordswides']
926835152310771714,['zooanimal_']
932404827526537217,['rumpw02']
426931278,['wubaideai010']
552121934,['wenguonideai011']
1135542111904915456,['BiddellTennille']
80681424,['xiximimifu']
212438552,['sembsubcho']
1201692284,['sunny91003']
1056244982430875649,['newooakea']
2259527150,['enalotzer6g6']
1100733727,['farhatabbaslow']
900315435589132288,['dkgZgiArecyWefz']
284603544,['vlalimirto5uae']
27931426,['versie4ngteagl']
955256437944365057,['lizhimin6']
1098022274467328000,['Lisa95976455']
926457314609000449,['jrdsj11']
945322327,['vivialka']
1071432899642122240,['sulisiq']
954909221862088704,['xuning101']
742830576772612096,['branislav3ddpor']
1104545387753422848,['feelingmsr']
252840599,['CollierxJason']
3056858335,['SvetNikolaev198']
2895849184,['istanwixs']
455315511,['svetlanafvo']
1022390438827683840,['NykNCJzEYJh09Tc']
780496312076738565,['valeriybeid']
1098896742785929216,['DeloraMckerlie']
1086164292603338752,['pederopdl']
872186413,['mkz9entler']
2854131397,['ScLes6']
2785833674,['xiaowenzi678']
2297771351,['chanceirelaner']
1064885182258245632,['L9TGEwhyfX68J1y']
1091267777875361793,['Gabriel49981673']
203285960,['ErshovaGemma199']
793814972,['Blackrosehkjl']
1031707176916541441,['fillinngs']
1137969148749684736,['crisler73904']
799804291,['lb039883']
1146467037423788032,['utaong']
270268877,['luoyeqiucheng1']
919464646221864961,['Travelworld21']
318661601,['Generalhillsun']
206755569,['Leerockse']
461296828,['Chinawanhuatong']
888306699198636032,['shizhengwanhuat']
343927641,['artyomkosc0']
1859181014,['fharres5okr']
124401914,['minlady09']
1057473692375093249,['Edaczfsc']
3031622393,['bram_trammell']
1358701388,['jdckeer']
1141104352863621120,['rusmawatitexaz']
1018667744315621377,['lingjing22']
1077233922029875203,['hongyingan']
426524522,['Montkrest']
988812448848338944,['SakshiSinha0011']
1107746008778211329,['bondurant97999']
258054060,['mackayezekiel']
1076473873585954816,['Googlepic1']
1062343325464870913,['manya29101998']
1128914357197463552,['drt4565thyer']
257228101,['jodoob']
1067291512902316032,['Ergtima']
1051266827752361984,['oauemjaie']
948180863472189441,['tastysho']
2458824380,['ckjdhffd']
741245299407085569,['n11cky']
570770236,['sunsfett']
899981671604289537,['lihepite']
1101621760934330369,['wilson16989']
1072745701812129794,['muaij002']
2203822902,['Desdemona_88']
2553888938,['jacobsonzax']
958943167021178880,['AmejanLove']
89898416,['CatherinexKersh']
1300402423,['Yumgchann']
331299608,['dwheelomthe']
1910043620,['SmashGuoWG']
1882453981,['samuelcyjpetkus']
364968194,['jennicamc7f']
982483288253222912,['Rfadzc']
925301527484383234,['qgdyik1']
476448639,['MariaTaylor61z']
1100594020948922368,['VTnGk0IQ49oPZNE']
2474513521,['Medvedev1990a']
59137639,['timtdsgovan']
1040894232783986688,['ctkmuae']
1067766507650744321,['wngscng']
21756359,['o2bvzjd3']
356717040,['tavenamal6y7']
747383558902263808,['leonarsbarrera1']
3734765054,['hyunjincx']
1043412922733666310,['holdm12']
65951759,['MeganNash50x']
1940000696,['lor3cqborst']
1029624573619134465,['itsWorldAnimal']
226869452,['maryanh1a']
101151431,['heidytall87o8']
1929949286,['BrxwningxKa']
1113726425163395072,['vologdon']
1068572196904128513,['lwwoap94']
76919542,['Btancourt_']
1113372484848562177,['HelinKarada9']
1054407143565062144,['Perfectaaaaaa']
1124515196,['butichok']
373168065,['iLabelXpert']
273692254,['888techieo']
1001468603038912513,['apple201818']
1127168464093761536,['yluZ4PUB7vQ1Apn']
30179088,['TopHomeDesign']
1127474925500018688,['McclureDorine']
908998602034487297,['DinaStbye']
1100055349766381569,['reff9105']
262287827,['qeuaczpmleto']
3017778003,['duderluli']
908339436060061697,['lyuboatuk0ash']
1058295540406984704,['ja29101998']
1104797640527613952,['MonikaMuscoe']
940843853250211841,['RAUSHAN71107317']
1009030222874750976,['Aluraqueen']
33031716,['g4qc8pho']
304142958,['tngagu']
1126841189125070849,['CnOjcOwzNSwBcA8']
956514285903073280,['v_plekhanova']
1102730742579249152,['adams3663']
1090880939280855040,['k2S74DcKsV6Lvrk']
816366866,['JulianoCitou']
2782509846,['HaydxnBlake']
1074247508631511040,['Botal48335453']
3304158326,['WatsonNanc']
1102020862897725441,['anderson3281']
4132947433,['zhuomen1754']
822351971453530113,['leichlorbisub']
1075306116236468225,['guolanyuan']
62127631,['lacypotu1988']
1099603946002206720,['Matilda82500714']
1233505813,['pakecepthea']
1041342552606105601,['smartworldyh']
747381560446488577,['deliabyrd1992']
479510583,['JonesMartin1996']
1063441093482602496,['zrehuc']
910537285124464640,['DoroshevskayaA4']
1564936398,['jactmin']
112066163,['innecorra1989']
600561708,['1977Ableson']
4789038907,['yanghutao']
3772831212,['jajab11k']
2595967488,['jeenoorl']
57142806,['frassicachar']
859747183985270784,['tuaekka']
922388639790673920,['Yanjingshex']
1125632344046669825,['FayeGittens']
180066415,['cfiskexlkx']
14800962,['AmandaBond47']
1528368942,['soojntca']
2783683970,['saitavma']
1130395317851975680,['kEwdlquJGBrGxJA']
1103252577800531968,['pnxihi']
1001280874854285312,['jidade0325']
1017492114458832896,['apple2018184']
300012680,['sahgtrws721']
1104766315,['goalzx']
1140489285168062464,['vwmgpu0Om5mXlPO']
941682712288432130,['sun797937']
58201845,['nevillee5m']
1129320756846977024,['BeaumontMei']
989748480141803521,['koiiauee']
1067697151541530624,['anderascsnkl']
924994047197843456,['50factz']
911293640,['marybo228']
1073926219211493377,['Ved70135927']
908351746120077313,['olesyacopk']
1076371960592912384,['King_star1200']
482537684,['Matty_Grindle']
929875382,['mathew_gorin']
1099861592735285248,['ZPriscilla4']
1131128322379984896,['AlexandraRob4']
157896485,['kehamilansehat']
1075215607623168000,['RfsvxB']
3299632475,['hillarychristo']
371604129,['JaneRoseRockwel']
60369299,['fiutakungui']
192257660,['rimmaakimov']
245900436,['PanfilovaDilarv']
2871129087,['grisselfoother']
2152537885,['edelweisasa']
915083161457045504,['spider5556']
1129688477371707392,['HendersonJoshu8']
1044595856828067841,['_felings_4']
71237142,['kakhir31bwrud']
1101010807637213185,['SenthouseTreva']
939443828154441728,['Harrys1dempire_']
1003224119926640640,['loverpups']
1064433557529972737,['yaopem261']
925190562512224256,['tnuiamjr']
281803625,['leliabarkus5btv']
794461742470266880,['gsbshbxcg']
2562225458,['darcey0iioli']
870586556,['EmmaHemmings89']
1119418034395856898,['huaqiangue']
1121120734699331584,['lovelynture13']
824010746090704900,['urjscmpzslw']
2935169342,['sveta_zhe']
1014828674850275328,['loveefirst02']
294012766,['MollySamuelsx']
1096403857096302592,['CrinerPearl']
1042646347751411713,['iammye21']
1588282730,['ycdkfc']
908334203338502144,['fuqianggu']
1067654843051892736,['deempur']
1069643618086862854,['amazilgo04']
2419334990,['onufahkiok']
1138084816983875584,['ShoreBelen']
241973308,['simsoer']
130508853,['pdpnannie']
891158823074799618,['sneacr']
1149752978187915264,['jmahetab']
1072799979905855488,['yanam38']
64458109,['thekingsie']
919230997589135363,['meng03042471']
1006017843618447360,['muqing66']
1126019880237461509,['CoombeKarly']
47513708,['lunebrights']
940965604705447936,['itsnaturefalour']
918127409450377217,['chengxiang00000']
2264714311,['cleangath']
2462035752,['clarepet6fz']
1139451935436632065,['Dagmar57729761']
1148484792041631744,['JoaieK']
1153507473984122880,['bfc263nhl']
996589777506914304,['idfhj8']
1056647117207429121,['wRfQWRdaJBnYyQg']
922991078025728000,['wanjing33430667']
153999004,['affleckez']
1143726369999687681,['ntespnzltg']
3479755401,['_gracie_layne']
1629075409,['riamm81']
1150346592035074049,['escobedo7651']
1091642078537297920,['naliyali']
4135098918,['ying988972']
1101106298316304384,['eliason69060']
2363152340,['mirom760']
928547959599374336,['crysta_helen']
1106692395423465475,['BelenMciveen']
1096136779579572225,['hardin2477']
2855845884,['gendmasthus']
1118691875395739648,['SuLi34892767']
256212408,['donaugher']
1063683915993542657,['loeffler34716']
4485271752,['TGfsvxhs']
747354933754638336,['arhiptrofimov']
1084084641294733312,['smithshims']
1077905218711347200,['nvnvfhfjdhdjr']
1100654370583044096,['yangfan036']
904984210661715968,['alanvansta']
1097850697293459457,['rivera41102']
36086705,['yrxcfgvk']
1130385858001981441,['6N0l1VLRTOgTYDi']
1072669449629589504,['naiheya1']
1088341984203309057,['HuanTan4']
1068133672975355905,['Quitcher166']
24112419,['heynemeths']
1019644666717777920,['travelphoto7']
918743568209997826,['edzx123hjkl']
1121243633707966464,['cmruajea']
1113295538471022593,['IcbayImran']
1075610757801209856,['LoveK618']
1137190218757525505,['PottKevin']
1088468571074703360,['cuxmrna']
1085742530585452545,['makejiceli']
1098093978723995648,['bengalurubullss']
1093469292836937728,['CelenaDeferrers']
212035122,['arneymetcalf']
1099117301360742400,['KrystynaStepp']
3588945314,['MGWV2020']
1112561628183056384,['earths7545l']
775462690210787329,['YuruhinAzie']
103965675,['jasunlasc']
234801178,['FelixLee2019']
857881464301527040,['lanloujuan']
1060436622792183808,['ruaicde']
899974307119603712,['gn0UffENaR3iAu1']
574314058,['lucychen3598']
950673804635750402,['itsnaturallov']
763238922,['weirflees']
1054350143716130816,['mznxjsbhsg']
443228500,['etmmffqbh']
2579940116,['Boutique1115']
428284208,['MakenzlyPrimos1']
1099131722111676417,['xinxinjim1']
1113132850172309505,['GreshamLyndsey']
939031771370340352,['lmkaper']
962655435734921218,['roeak38']
183408295,['shuiyunjiangnan']
1008902113487753217,['vanceni512']
873425915556057088,['Lrokkamea1']
1087204635796852736,['yRdvc2JQZkI8nB7']
1065263681339080705,['Dhonohi']
1144859990961938432,['KirwanYing']
1067773934987137024,['ab41313082']
804527870261411840,['alltimefun7']
1142483981574791169,['LiseGibbs7']
735443730,['RonnieKurd']
1085477427801964544,['Ryan20778641']
1095273781600444416,['hamernik4509']
806319347564048384,['valerapogod']
2890359181,['Guichuideng']
1149185747569664000,['RPu7T1GQCg2qpu6']
1086068415599525888,['zhangshangfeng3']
1082939000871141376,['Babli90']
1072801505252524033,['repazw819']
146581235,['frooncowans']
63213823,['zhuangbilityzhu']
909671291329822720,['hlphlptjj']
2435292441,['OllinCruthirdP']
2447460852,['fighwusslafun19']
924654093523546112,['common6boy']
928171588645556224,['xiaojunganer']
936232570911571968,['BruceReynoldsl6']
1139422919652626433,['Pat49689429']
2492989080,['okasanachu7']
1936199119,['cheayeoj']
747839651872923649,['artamonkuznecov']
919049474374119425,['fellingpost_220']
1099698913945227265,['StroyanTayna']
17183026,['GreatJobsOL']
1086257844796633088,['jmmcuaie']
1092461789726605312,['Jeff81563984']
2474963082,['JAXELORGASM']
1094847198779633665,['quinton37094']
192841422,['eCoolStory']
1152040715184009216,['GJZLsyqHMAbA9Pd']
842578114072854528,['MmxzJnB']
957337134,['anresputra']
2724327834,['delbert_wedge']
930429043262087169,['68aFQLTtmu7lHMz']
1099794795462037504,['henderson6690']
1150580521748951040,['yJ7rcuLf3lOYKWv']
